Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Netherlands,NLD,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.50500107,56.93799973,57.27899933,57.52500153,58.2140007,58.54199982,59.09899902,60.36600113,61.11600113,61.89199829,62.94499969,63.57799911,64.19999695,64.19200134,64.38600159,64.48000336,64.78900146,65.59200287,66.13800049,66.28700256,64.56500244,64.22799683,64.68000031,64.56999969,64.04299927,63.79700089,63.58599854
Norway,NOR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.09999847,62.04499817,61.77899933,61.48099899,61.88600159,62.61399841,64.06800079,65.25,66.02600098,65.93000031,66.1269989,65.9940033,66.15799713,65.52799988,65.42099762,65.3259964,65.35399628,66.1269989,67.21199799,66.28500366,65.68000031,65.44000244,65.57499695,65.12400055,64.9240036,64.86799622,64.77600098
Nepal,NPL,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.78399658,85.03600311,85.43399811,85.92700195,86.47000122,87.02799988,86.66300201,86.36599731,86.14800262,86.02500153,85.78099823,85.57800293,85.36299896,85.12799835,84.86499786,84.56800079,84.2559967,83.93499756,83.60800171,83.51899719,83.4280014,83.3239975,83.22200012,83.1230011,83.02999878,83.00800323,83.00499725
Nauru,NRU,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.6780014,63.43500137,62.99300003,62.93199921,63.71699905,64.28600311,65.11000061,64.92099762,64.50800323,64.61499786,64.78500366,65.44200134,66.16600037,65.91899872,66.45800018,67.27200317,67.84300232,68.11299896,68.09500122,67.84899902,67.65200043,67.97499847,67.77300262,67.90799713,67.81300354,67.5759964,67.40200043
OECD members,OED,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.40289092,60.55366283,60.37495221,60.05903461,60.15357634,60.07049085,60.15001629,60.31824802,60.28948997,60.25012532,60.14191544,59.88082056,59.80500422,59.6241101,59.68407513,59.78425079,59.97957559,60.05079558,60.20735817,59.93826527,59.90183726,59.65888128,59.80060587,59.71436586,59.69814267,59.60049858,59.50927984
Oman,OMN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.13299942,56.22299957,57.31700134,58.40299988,59.32600021,59.87400055,58.72000122,57.40399933,56.38999939,55.79499817,55.22200012,54.88800049,54.91999817,55.19200134,55.35499954,55.58499908,55.90999985,56.59000015,57.5,59.12400055,60.91400146,62.35499954,64.14199829,66.01599884,67.74199677,69.14800262,69.1989975
Other small states,OSS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.71677724,64.60394809,64.42565537,64.31882732,64.16292929,63.95318623,63.83593571,63.70573528,63.72275526,63.68613863,63.83198068,63.99059462,63.88123744,64.10027824,64.14468855,64.36227878,64.62608143,64.82788102,65.07829539,65.18051268,65.32558328,65.26492995,65.14910641,65.43075585,65.57564201,65.78199988,65.88814033
Pakistan,PAK,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.56499863,50.56299973,50.50699997,49.9679985,50.30400085,49.18399811,49.75400162,50.37900162,50.3409996,50.6629982,50.99700165,50.79700089,50.70399857,51.15000153,51.61999893,52.60800171,53.63600159,53.27399826,53.16199875,53.6969986,54.02000046,54.22100067,54.06200027,53.90399933,53.72499847,53.90800095,54.09199905
Panama,PAN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.20299911,58.9109993,59.92699814,60.88999939,61.25899887,62.3409996,62.39300156,62.43500137,63.73099899,63.22700119,63.35300064,63.45700073,63.5340004,63.80599976,64.27999878,64.5490036,63.67900085,64.21499634,65.78700256,66.01399994,65.43900299,63.49200058,65.15799713,65.72699738,65.48899841,65.43499756,65.40000153
Peru,PER,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.60100174,60.09400177,61.54000092,62.90299988,64.20700073,65.87000275,67.84300232,69.80400085,70.76499939,72.09799957,70.04399872,73.01899719,70.84300232,68.63800049,68.37200165,68.05999756,69.53800201,74.21600342,75.04399872,74.84300232,74.88600159,74.57800293,74.6780014,73.6289978,73.90599823,74.08799744,74.25499725
Philippines,PHL,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.28600311,65.26200104,65.73600006,65.43800354,65.39399719,66.5739975,66.46099854,66.36299896,66.89499664,66.66300201,65.2519989,67.91999817,66.74099731,67.2559967,66.5759964,64.85299683,64.05000305,63.50299835,64.06999969,64.40799713,64.91999817,65.40499878,64.95700073,64.72499847,64.58300018,64.66000366,64.73400116
Palau,PLW,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.54699707,72.03700256,71.26300049,70.21399689,70.05400085,70.62599945,70.33000183,70.93599701,71.52300262,71.67500305,72.15799713,72.44300079,72.72799683,72.84100342,72.90299988,72.88800049,72.91400146,72.6190033,72.34300232,72.13200378,71.74199677,71.25900269,70.82800293,70.56900024,70.28199768,70.33100128,70.38200378
Poland,POL,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.38499832,62.37900162,61.43500137,60.83800125,59.7179985,58.4980011,57.81600189,57.21500015,56.72800064,55.64500046,55.92100143,55.75,54.8429985,54.56100082,54.47399902,54.65100098,54.06299973,53.92399979,54.53499985,55.24300003,55.95800018,56.13000107,56.46900177,56.56200027,56.93099976,56.85400009,56.75500107
Pre-demographic dividend,PRE,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.04733282,66.96147443,66.87376712,66.80014617,66.76389906,66.70170776,66.61338036,66.50893492,66.42582847,66.36578033,66.29553799,66.21958956,66.14160226,66.02460715,65.88577499,65.885831,65.99101398,66.05505099,66.14606819,66.24477005,66.32533948,66.28686212,66.18252153,66.21137989,66.25916045,66.32310254,66.38667659
Puerto Rico,PRI,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.67900085,45.53900146,45.47700119,46.97499847,46.4980011,46.02199936,46.97700119,47.93399811,47.93299866,47.7820015,46.4620018,46.99300003,47.51200104,48.03099823,47.89699936,48.87599945,48.68099976,47.52999878,46.40399933,46.61899948,43.85100174,42.72200012,42.44300079,42.32400131,42.31499863,42.37200165,42.4640007
"Korea, Dem. People’s Rep.",PRK,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.34899902,84.26399994,84.16500092,84.08000183,83.94100189,83.7519989,83.58999634,83.36499786,83.19200134,82.9280014,82.64800262,82.40699768,82.1289978,81.86299896,81.54100037,81.28800201,81.00900269,80.73200226,80.55200195,80.45500183,80.18599701,79.93099976,79.77400208,79.61699677,79.51100159,79.51300049,79.51799774
Portugal,PRT,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.01100159,60.85599899,58.75500107,58.47800064,58.63299942,58.13399887,58.61899948,59.44100189,60.25600052,60.32400131,60.86899948,61.4640007,61.87799835,61.87599945,61.6609993,62.04100037,62.23799896,62.28699875,62.01599884,61.19599915,60.98699951,60.31600189,59.95000076,59.11999893,58.72800064,58.52500153,58.35699844
Paraguay,PRY,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.87000275,71.99500275,72.19000244,72.33899689,72.51300049,72.68199921,70.89199829,69.03600311,67.15399933,67.90899658,68.37599945,68.81800079,69.14700317,69.4960022,69.84200287,70.16999817,70.4960022,70.77100372,70.77899933,71.84500122,69.81600189,70.20500183,70.74299622,71.01300049,71.42299652,71.48600006,71.56999969
West Bank and Gaza,PSE,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.20800018,40.48699951,40.11999893,39.96099854,39.92699814,39.87900162,39.82400131,39.31000137,38.68299866,38.27399826,38.65299988,38.9280014,38.15200043,39.19100189,40.27399826,40.63499832,40.99399948,41.8370018,42.63899994,41.28099823,40.72000122,42.47900009,43.05199814,43.17399979,43.43700027,43.70299911,43.98099899
Pacific island small states,PSS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.22077233,61.59756303,61.85771602,62.12163029,62.34866835,62.52107357,62.72734936,62.44686818,62.14590334,61.85567025,61.62462097,61.49713066,61.37485258,61.21463419,60.98630689,60.68307049,60.29615073,59.85977288,59.63262662,59.47711835,59.32472742,59.15390021,59.14695183,59.12775567,59.08439016,59.10456183,59.14429682
Post-demographic dividend,PST,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.69231163,60.87255084,60.6797096,60.44813717,60.47024446,60.44180862,60.55265358,60.66437463,60.60633489,60.62389722,60.62840558,60.39438199,60.35635885,60.27020988,60.28431711,60.42671,60.60989401,60.70897333,60.80516625,60.54542861,60.29675632,60.03147295,60.05765341,60.00549334,59.94035542,59.83415478,59.73135316
French Polynesia,PYF,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.10699844,60.8390007,60.59600067,60.36100006,60.11299896,59.82799911,59.59600067,59.58499908,59.44300079,59.18000031,58.82699966,58.45199966,58.07899857,57.54000092,57.08000183,56.73199844,56.47100067,56.24599838,56.12900162,56.01599884,55.74700165,55.55699921,55.43999863,55.34400177,55.19599915,55.12400055,55.01599884
Qatar,QAT,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.71900177,79.63400269,79.33499908,79.49500275,79.6289978,79.72200012,79.02700043,77.68800354,76.80799866,76.24299622,75.6989975,75.78500366,76.04799652,76.87799835,77.81700134,79.60299683,80.44599915,82.19400024,83.65000153,85.10199738,86.56400299,85.98899841,84.64499664,85.01399994,84.58999634,84.60299683,84.05999756
Romania,ROU,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.15800095,59.59000015,59.81299973,61.2140007,62.90999985,64.88999939,64.0759964,66.02100372,65.05000305,64.93499756,64.25800323,62.87599945,57.25699997,56.72999954,56.11800003,54.48799896,55.52299881,55.51699829,55.32400131,55.07699966,55.14300156,54.57600021,55.00799942,54.96300125,56.05799866,55.87900162,55.70199966
Russian Federation,RUS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.1760025,66.15899658,65.05500031,63,60.7179985,60.52000046,59.36999893,57.89099884,56.91999817,60.64400101,60.62599945,59.30899811,59.88600159,60.82699966,61.38899994,61.85300064,62.07400131,62.93799973,63.26399994,63.20600128,62.98400116,63.38899994,63.48899841,63.42399979,63.44400024,63.48099899,63.34600067
Rwanda,RWA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.98200226,88.69599915,88.39900208,88.09400177,87.78900146,87.48999786,87.01200104,86.83000183,86.54399872,86.16100311,85.69499969,85.27700043,84.72000122,84.43299866,84.20300293,84.15000153,84.29100037,84.5739975,84.87799835,85.13600159,85.27400208,85.30200195,85.22899628,85.09700012,84.92099762,84.91400146,84.87599945
South Asia,SAS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.52243399,61.46736746,61.35160877,61.23762531,61.20031502,60.77451916,60.496866,60.28707021,60.0737015,59.81722537,59.57670807,59.71367899,59.86530545,60.07273435,60.28005475,60.56273504,59.7346446,58.76745198,57.85979923,57.04932535,56.21780548,55.70439305,55.15652076,55.04216963,54.88390821,54.95472421,55.01484789
Saudi Arabia,SAU,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.26200104,53.3370018,53.44400024,53.07099915,52.58200073,51.98500061,51.08000183,50.44100189,50.11600113,50.09700012,51.45299911,51.02299881,50.82699966,50.93000031,51.0870018,51.28699875,51.23099899,51.20000076,51.13899994,51.07400131,52.06000137,52.92699814,53.82400131,54.43500137,54.57699966,54.76399994,54.51499939
Sudan,SDN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.64300156,51.82300186,50.98500061,50.12799835,50.80500031,51.27000046,51.60400009,51.29700089,51,50.7140007,50.43600082,50.1609993,49.89400101,49.62900162,49.36100006,49.08300018,48.79600143,48.50099945,48.20199966,47.90499878,47.92200089,47.86500168,47.88800049,48.04399872,48.06900024,48.11500168,48.15599823
Senegal,SEN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.30699921,69.20200348,68.08399963,66.95300293,65.81199646,64.66100311,63.47100067,62.26800156,61.05199814,59.82899857,58.59999847,57.4070015,56.21300125,55.01699829,53.82099915,52.6230011,51.43199921,52.39199829,53.37900162,54.38800049,55.41500092,56.47399902,56.61299896,56.76300049,56.875,57.06499863,57.24399948
Singapore,SGP,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.94499969,65.21499634,65.38200378,64.95700073,65.14499664,64.25700378,65.45999908,64.69000244,64.27200317,64.85600281,65.3769989,64.84600067,63.9280014,63.93600082,63.89799881,64.91699982,66.08699799,66.35900116,66.65899658,66.67299652,67.19999695,67.46199799,68.0039978,67.51699829,67.38500214,67.15599823,66.95800018
Solomon Islands,SLB,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.17199707,66.0510025,65.91000366,65.92500305,65.92199707,65.97000122,66.1309967,66.37400055,66.59300232,66.83699799,67.2559967,67.5510025,67.75900269,67.83100128,67.8769989,67.85800171,67.8259964,67.7519989,67.66100311,67.73899841,67.68399811,67.53600311,67.46099854,67.41100311,67.40399933,67.35700226,67.34600067
Sierra Leone,SLE,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.59700012,65.39600372,65.50700378,65.31300354,65.17500305,65.14199829,64.95600128,64.89099884,64.76200104,64.71499634,64.61000061,64.66699982,64.39900208,64.3239975,65.78700256,65.89499664,66.0059967,66.1309967,66.25900269,66.375,66.47200012,66.52999878,66.58699799,66.64099884,66.6969986,66.76999664,66.83300018
El Salvador,SLV,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.50299835,61.47800064,61.45800018,62.33000183,63.13700104,62.22800064,60.72999954,60.55500031,62.26599884,61.86399841,61.2879982,60.70600128,60.10499954,61.45899963,60.07899857,60.55199814,61.04000092,61.47499847,61.73500061,61.49300003,61.25999832,61.59999847,61.9469986,62.38999939,62.65499878,62.7519989,62.9129982
San Marino,SMR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.9640007,55.96300125,55.71300125,55.60499954,55.54800034,55.4469986,55.27999878,55.07300186,54.86500168,54.73300171,54.64199829,54.49499893,54.4129982,54.38100052,54.26100159,54.21900177,54.14799881,54.08100128,54.03099823,54.01100159,54.0320015,54.01499939,54.04199982,54.14500046,54.25400162,54.26200104,54.27500153
Serbia,SRB,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.27799988,55.51800156,55.42900085,55.35400009,55.29800034,55.26300049,55.19800186,55.14899826,55.10400009,55.04499817,54.95600128,54.87900162,54.79100037,54.69599915,54.60200119,54.07400131,53.46900177,53.72200012,53.60800171,51.88199997,50.58800125,50.52500153,50.86800003,51.70800018,51.49700165,51.45199966,51.41699982
Sub-Saharan Africa (excluding high income),SSA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.09156124,69.05169168,69.02067158,68.99124979,69.00272304,68.99031185,68.94135131,68.89302614,68.85354176,68.82473547,68.94938587,69.01139899,69.02943375,68.89226545,68.69839595,68.81036938,68.90796048,68.91374628,69.08719375,69.04681656,69.01530041,69.0062543,68.98438325,69.10730945,69.1590819,69.26431638,69.36149845
South Sudan,SSD,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.09156124,69.05169168,69.02067158,68.99124979,69.00272304,68.99031185,68.94135131,68.89302614,68.85354176,68.82473547,68.94938587,69.01139899,69.02943375,68.89226545,68.69839595,68.81036938,68.90796048,68.91374628,69.08719375,69.04681656,69.01530041,69.0062543,68.98438325,69.10730945,69.1590819,69.26431638,69.36149845
Small states,SST,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.88898719,64.68949263,64.66696171,64.65005358,64.62584686,64.40429933,64.25733258,64.02879382,63.88233776,63.78427268,63.83081259,63.90115756,63.76922928,63.93326442,63.99551311,64.20862769,64.39730779,64.53298354,64.7266051,64.59499608,64.61815108,64.56652794,64.51264802,64.8386443,64.9542716,65.11652824,65.21507263
Sao Tome and Principe,STP,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.93700027,55.5,55.2840004,55.05199814,54.89599991,54.89799881,55.11100006,55.52399826,56.05599976,56.59999847,57.06100082,57.34600067,57.51300049,57.52999878,57.62599945,57.88499832,58.09000015,58.55699921,58.93000031,59.34500122,59.66400146,59.93999863,60.16899872,60.33399963,60.42200089,60.52899933,60.60100174
Suriname,SUR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.80899811,55.6609993,53.51900101,50.78900146,51.01100159,50.18700027,50.67100143,50.97100067,51.12200165,51.13100052,51.49399948,51.60100174,51.70999908,51.85800171,52.0870018,52.41799927,52.73500061,53.10100174,53.48199844,53.82600021,54.10200119,54.25799942,54.36299896,54.42599869,54.4659996,54.47200012,54.45700073
Slovak Republic,SVK,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.07700348,66.03700256,64.18099976,62.16600037,59.9109993,59.85800171,60.13100052,59.59000015,59.49300003,59.73699951,60.02700043,60.53300095,60.1269989,60.39799881,60.1609993,59.49300003,59.03300095,58.6969986,59.30099869,58.84999847,58.96699905,58.92200089,59.33100128,59.4620018,59.56299973,59.52199936,59.43099976
Slovenia,SVN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.77099991,53.58100128,53.36800003,53.11000061,58.5359993,59.04100037,57.60800171,58.32500076,59.29899979,58.09000015,57.38199997,57.51900101,57.43199921,56.60400009,59.07899857,59.20199966,59.28499985,59.76599884,59.48699951,59.43600082,59.25099945,58.09400177,57.76800156,57.49100113,57.74700165,57.48600006,57.23400116
Sweden,SWE,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.73200226,66.31800079,64.83499908,63.32400131,62.64199829,62.98600006,63.04600143,62.18899918,61.69499969,61.98600006,62.88899994,63.03499985,62.97000122,62.92399979,62.59500122,63.66999817,63.93199921,63.95700073,64.01399994,63.48799896,63.52500153,63.86199951,64.12400055,64.52899933,64.57700348,64.52899933,64.44999695
Swaziland,SWZ,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.56399918,48.77399826,48.95500183,49.10900116,49.22600174,49.25,49.22000122,49.17599869,49.11700058,49.04199982,48.98600006,48.98699951,48.97800064,48.9679985,48.97499847,49.02999878,49.06900024,49.16899872,49.34600067,49.5890007,49.86299896,50.23699951,50.60699844,50.98699951,51.37599945,51.83599854,52.24900055
Sint Maarten (Dutch part),SXM,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.82699966,50.43199921,51.05500031,51.69499969,52.35200119,53.02799988,52.68999863,52.27299881,51.79700089,51.27899933,50.45100021,53.23099899,51.18799973,49.18700027,47.95199966,46.76499939,45.71500015,44.64599991,44.70700073,43.0340004,43.16400146,43.0320015,42.77199936,42.50799942,42.11199951,41.6629982,41.65499878
Turks and Caicos Islands,TCA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.29100037,72.06300354,71.85299683,72.33699799,72.27100372,72.21299744,72.15399933,72.09999847,72.05000305,72.0039978,71.96399689,71.91899872,71.8769989,71.83899689,71.80200195,71.76799774,71.73500061,71.70200348,71.67199707,71.64700317,71.6269989,71.61000061,71.59799957,71.59200287,71.59200287,71.58899689,71.58799744
East Asia & Pacific (IDA & IBRD countries),TEA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.18507898,77.00221914,76.85089978,76.78450483,76.67662044,76.68413517,76.60894701,76.24648917,75.92168484,75.85714481,75.52397924,75.08387688,74.40950263,73.81491947,73.21693411,72.63807182,72.11938944,71.72594928,71.36783726,71.05907909,70.7512185,70.82783681,70.80263497,70.76754894,70.71475334,70.67644546,70.57007801
Europe & Central Asia (IDA & IBRD countries),TEC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.3190606,62.74649959,62.05799999,60.7731405,60.11243611,59.84529804,59.1355178,58.34753612,57.77056803,58.84215404,58.31058576,57.66436744,57.39333413,57.39369837,57.38373279,57.56039155,57.61471856,57.94387746,58.27212937,58.41470545,58.55102412,58.8486465,58.89715898,58.99071419,59.19909946,59.23390197,59.18330501
Togo,TGO,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.1780014,75.5739975,75.94400024,76.29100037,76.6210022,76.93800354,77.29199982,77.63800049,77.97499847,78.3010025,78.61699677,78.92700195,79.22799683,79.52300262,79.81199646,80.09600067,80.36699677,80.43900299,80.52400208,80.59999847,80.67299652,80.72799683,80.77100372,80.81800079,80.83899689,80.86599731,80.875
Thailand,THA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.4940033,79.71299744,77.83399963,75.86599731,73.81999969,74.06400299,74.45899963,74.6760025,73.63400269,72.33000183,72.93000031,73.31400299,73.19300079,73.08799744,73.48899841,73.5510025,72.93499756,73.70200348,73.55599976,72.92099762,72.51100159,73.43699646,73.00800323,71.6969986,71.50700378,71.36499786,71.20999908
