Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
OECD members,OED,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.710833764,7.244551513,7.713555164,7.766667997,7.495133606,7.368536158,7.050948906,6.948549961,6.729160766,6.299272105,6.299889907,6.864651087,7.011322001,6.929386695,6.642930463,6.070282184,5.615710791,5.950389512,8.124894078,8.303837922,7.930203753,7.939410211,7.882066624,7.343726236,6.752753726,6.323928515,6.228657417
Oman,OMN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.01799965,17.81299973,17.43799973,17.06299973,16.79899979,17.27000046,17.92099953,18.53000069,19.07999992,19.52700043,19.51199913,19.42700005,19.36300087,19.31800079,19.23800087,19.47200012,19.47100067,19.24500084,18.875,18.31200027,18.21199989,17.92499924,17.4279995,16.89699936,17.25200081,17.52199936,17.82099915
Other small states,OSS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.357226,12.65006013,12.67716666,13.10849075,14.81221939,13.96021946,15.2341792,14.19605259,13.74534517,13.57203061,16.06740018,13.89395116,14.01606996,14.33170107,14.43858681,12.74108273,12.30976818,12.73747452,12.93079045,12.82644427,12.4765627,12.66784307,12.75963264,12.64575136,12.45384812,12.3489304,12.28660145
Pakistan,PAK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.849999905,5.179999828,4.28000021,4.260000229,5.03000021,5.400000095,5.809999943,5.699999809,5.900000095,7.159999847,7.800000191,7.829999924,8.300000191,7.400000095,7.699999809,6.090000153,5.099999905,4.980000019,5.460000038,5.550000191,5.949999809,5.988999844,6.239999771,5.599999905,5.900000095,5.869999886,5.849999905
Panama,PAN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.10000038,14.69999981,13.30000019,14,14,14.5,13.39999962,14,11.80000019,13.5,14,13.5,13,11.69999981,9.800000191,8.699999809,6.400000095,5.599999905,6.599999905,6.5,4.480000019,4.050000191,4.099999905,4.820000172,5.346000195,5.815000057,6.165999889
Peru,PER,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.742000103,9.399999619,7.110000134,7.214000225,6.44299984,7.070000172,7.690000057,7.75,7.989999771,7.340000153,7.880000114,7.699999809,8.31000042,9.029999733,8.31000042,7.239999771,6.46999979,6.639999866,4.400000095,4,3.900000095,3.599999905,4,4.076000214,4.422999859,4.946000099,5.337999821
Philippines,PHL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.989999771,8.640000343,8.869999886,8.430000305,8.359999657,7.409999847,7.849999905,9.380000114,9.430000305,11.18999958,10.94999981,11.51000023,11.39000034,11.85000038,7.739999771,7.980000019,7.389999866,7.329999924,7.46999979,7.349999905,7.03000021,6.989999771,7.099999905,6.590000153,6.289999962,5.875999928,5.894999981
Palau,PLW,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.713999987,2.698999882,2.66899991,2.653000116,2.657000065,2.63499999,2.631000042,2.625999928,2.611000061,2.859999895,2.700999975,2.569999933,2.595999956,2.621999979,2.555999994,2.493999958,2.437999964,2.384000063,2.404000044,2.367000103,2.599999905,2.589999914,2.585000038,2.579999924,2.483999968,2.489000082,2.532000065
Poland,POL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9659996,13.31900024,13.99800014,14.44400024,13.3380003,12.35400009,10.96399975,9.93500042,12.28999996,16.31299973,18.37299919,19.89500046,19.37000084,19.07299995,17.74600029,13.84000015,9.602000237,7.118000031,8.166999817,9.637000084,9.631999969,10.0880003,10.32600021,8.989999771,7.500999928,6.183000088,5.337999821
Pre-demographic dividend,PRE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.187601247,7.2336165,7.320972841,7.25210765,7.060771217,7.342219193,6.796648963,7.000463848,6.949794978,7.237523934,7.378387672,7.242568468,7.760894188,7.731553388,7.495239609,7.487211826,7.424408053,7.289540366,7.289502591,7.297923563,7.355855015,7.046402284,7.000285731,6.605599463,6.533404264,6.693815912,6.777840369
Puerto Rico,PRI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.18000031,16.93000031,16.90999985,14.56000042,13.93000031,13.64000034,13.80000019,13.46000004,11.81000042,10.07999992,11.34000015,11.93999958,11.77999973,10.31000042,11.35000038,11.01000023,10.93000031,11.47999954,15,16.10000038,15.69999981,14.5,14.30000019,13.89999962,12.02999973,12.62699986,12.7840004
"Korea, Dem. People’s Rep.",PRK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.721000195,6.396999836,5.493999958,4.756999969,5.209000111,4.718999863,4.611000061,4.552999973,4.515999794,4.453999996,4.455999851,4.454999924,4.478000164,4.487999916,4.499000072,4.473999977,4.453000069,4.451000214,4.427000046,4.395999908,4.373000145,4.359000206,4.339000225,4.318999767,4.298999786,4.276000023,4.25
Portugal,PRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.91899991,3.984999895,5.300000191,6.712999821,7.06400013,7.297999859,6.571000099,4.651000023,4.59499979,3.819999933,3.825000048,4.497000217,6.131999969,6.316999912,7.581999779,7.646999836,7.964000225,7.552000046,9.43200016,10.77000046,12.67700005,15.52700043,16.18300056,13.89400005,12.44400024,11.15999985,10.49600029
Paraguay,PRY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.331999779,7.506999969,5.059999943,4.409999847,3.400000095,8.199999809,5.400000095,5.300000191,6.599999905,7.599999905,7.599999905,10.69999981,7.900000095,7.400000095,5.800000191,6.699999809,5.619999886,5.590000153,6.510000229,5.679999828,5.510000229,4.849999905,5.010000229,6.010000229,5.289999962,5.436999798,5.521999836
West Bank and Gaza,PSE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.91399956,28.60099983,24.98800087,25.58600044,21.5739994,23.79999924,20.29999924,14.56999969,11.60999966,14.22000027,24.94000053,30.68000031,24.45000076,26.78000069,23.45999908,23.57999992,21.38999939,25.98999977,24.54999924,23.72999954,20.94000053,22.96999931,23.39999962,26.94499969,25.89999962,24.93899918,24.1989994
Pacific island small states,PSS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.09047937,11.02615309,11.29541769,11.57446888,11.46531512,11.73140575,12.69335719,13.83660881,13.68765503,13.31375481,12.55250019,13.7022821,13.61343564,11.76813701,11.97436987,12.73381367,14.30425802,13.92969303,14.18135412,14.53463467,14.39572763,14.7054105,14.76637893,14.82708228,14.53642246,14.44688176,14.36342226
Post-demographic dividend,PST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.697404728,7.17672601,7.725746077,7.650347925,7.247250183,7.34417293,7.199503976,7.282181783,7.006997641,6.449964124,6.296297489,6.675787684,6.780568745,6.592364314,6.275208498,5.872948691,5.472737946,5.831275942,7.991419797,8.255529608,7.971838229,8.043137561,7.953140452,7.422118566,6.825496609,6.387111483,6.263734569
French Polynesia,PYF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.98699951,16.86000061,15.76399994,14.73700047,13.79699993,12.89999962,13.95600033,15.06799984,21.2140007,17.31699944,14.16399956,11.71000004,16.57500076,13.18500042,16.10899925,19.46699905,11.69999981,12.82800007,12.40999985,11.94200039,16.24799919,21.79000092,21.72400093,21.61499977,19.29400063,17.89800072,17.02700043
Qatar,QAT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.754999995,0.467000008,0.414999992,0.367000014,0.324999988,0.298000008,2.835000038,0.467999995,0.294999987,1.422999978,5.394000053,4.701000214,3.828000069,2.071000099,1.559999943,1.368000031,0.572000027,0.347000003,0.354000002,0.451000005,0.582000017,0.458999991,0.287,0.209999993,0.164000005,0.226999998,0.291000009
Romania,ROU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.363999844,8.260000229,8.097999573,8.199999809,8,6.699999809,5.513999939,5.629000187,6.236999989,6.967000008,6.558000088,8.109999657,6.949999809,7.718999863,7.173999786,7.269000053,6.413000107,5.788000107,6.859000206,6.959000111,7.177000046,6.794000149,7.096000195,6.802000046,6.811999798,6.421000004,7.140999794
Russian Federation,RUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.11200047,5.181000233,5.882999897,8.130999565,9.449000359,9.664999962,11.81299973,13.26099968,13.03600025,10.58100033,8.977999687,7.875,8.210000038,7.763000011,7.124000072,7.054999828,6.001999855,6.204999924,8.300999641,7.34499979,6.495999813,5.458000183,5.478000164,5.156000137,5.566999912,5.72300005,5.798999786
Rwanda,RWA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.300000012,2.349999905,1.616999984,1.128000021,0.799000025,0.560000002,1.496000051,3.286000013,1.246000051,3.315000057,3.397000074,0.899999976,1.019000053,2.792999983,2.430999994,2.686000109,2.89199996,0.744000018,2.209000111,2.694000006,2.944999933,3.440000057,3.413000107,3.40899992,2.799999952,2.52699995,2.384000063
South Asia,SAS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.055904637,4.103897887,3.998827272,3.76244935,4.080821049,3.99567517,4.612033283,4.110921494,4.373082906,4.38462025,4.072521524,4.480023168,4.409877167,4.304073387,4.719355248,4.547652677,3.938970381,4.129535052,4.196138415,3.893823203,3.928348225,3.978054794,3.974627475,3.87526209,3.8700355,3.84816092,3.821638357
Saudi Arabia,SAU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.965000153,6.953999996,5.986000061,6.066999912,5.90500021,6.379000187,6.493999958,6.946000099,4.349999905,4.570000172,4.619999886,5.269999981,5.559999943,5.820000172,6.050000191,6.25,5.730000019,5.079999924,5.380000114,5.550000191,5.769999981,5.519999981,5.570000172,5.71999979,5.590000153,5.528999805,5.539000034
Sudan,SDN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.88000011,14.70300007,14.78100014,14.67099953,14.64299965,14.65999985,15.20199966,14.72700024,14.66800022,14.6260004,14.40600014,14.32600021,14.29399967,14.22200012,14.10700035,14.1420002,14.08899975,14.80000019,13,12.96399975,12.89500046,12.8579998,12.96700001,12.9119997,13.17800045,13.30200005,13.40999985
Senegal,SEN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.46500015,7.943999767,8.166999817,8.531000137,8.906999588,10.26200008,10.00699997,8.576000214,8.342000008,9.880999565,9.125,5.650000095,8.053999901,8.38599968,8.468000412,10.02999973,8.800000191,9.470999718,10.15299988,9.248000145,10.35999966,10.38700008,10.36299992,10.36299992,9.784999847,9.482000351,9.300999641
Singapore,SGP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.899999976,3.089999914,3.069999933,3.029999971,3.299999952,3.569999933,2.5,3.410000086,4.849999905,3.700000048,3.75999999,5.650000095,5.929999828,5.840000153,5.590000153,4.480000019,3.900000095,3.960000038,4.300000191,3.099999905,2.900000095,2.799999952,2.799999952,2.801000118,1.690000057,1.828999996,1.967000008
Solomon Islands,SLB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.95400047,31.88199997,32.18199921,32.13999939,32.10800171,32.29100037,32.29899979,32.16999817,32.13000107,32.34899902,32.10900116,31.89299965,31.58200073,31.46299934,31.2840004,31.44000053,31.32299995,31.24699974,31.49500084,31.14599991,30.98699951,31.21299934,31.28000069,31.33399963,31.40399933,31.4260006,31.43600082
Sierra Leone,SLE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.993999958,2.88499999,2.77699995,2.825999975,2.874000072,2.924999952,2.974999905,3.028000116,3.079999924,3.135999918,3.187999964,3.25,3.309000015,3.400000095,3.305000067,3.210999966,3.118999958,3.029000044,3.020999908,3.012000084,3.308000088,3.124000072,2.950000048,2.799999952,2.970000029,2.994999886,3.09100008
El Salvador,SLV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.583000183,8.088999748,9.899999619,7.699999809,7.599999905,7.699999809,8,7.300000191,7.300000191,7,7,6.199999809,6.900000095,6.800000191,7.199999809,6.599999905,6.409999847,5.880000114,7.329999924,7.050000191,6.619999886,6.070000172,5.929999828,5.921000004,6.175000191,6.287000179,6.350999832
San Marino,SMR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.640999794,6.491000175,6.642000198,6.368999958,6.636000156,6.684000015,6.593999863,6.660999775,6.671000004,6.670000076,6.671000004,6.68200016,6.686999798,6.684999943,6.690000057,6.686999798,6.693999767,6.698999882,6.705999851,6.71600008,6.730000019,6.744999886,6.761000156,6.775000095,6.665999889,6.619999886,6.579999924
Serbia,SRB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8409996,16.44499969,19.35700035,22.56999969,13.39999962,13.19999981,13.80000019,13.69999981,13.69999981,12.60000038,12.80000019,13.80000019,15.19999981,18.5,20.85000038,20.85000038,18.05999947,13.63000011,16.10000038,19.20000076,23,23.89999962,22.12000084,18.87000084,17.65999985,16.53000069,15.48900032
Sub-Saharan Africa (excluding high income),SSA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.981355105,7.966927592,8.200875978,7.808001638,7.580741202,8.03585639,7.88246838,8.291072473,8.387920607,8.359351804,8.654429298,8.434243144,8.233830232,7.968675326,7.957007012,7.81337434,7.931251155,7.722637031,7.83504318,7.75198345,7.772152527,7.623278368,7.497227206,7.188227015,7.160154817,7.36309897,7.414690203
South Sudan,SSD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.981355105,7.966927592,8.200875978,7.808001638,7.580741202,8.03585639,7.88246838,8.291072473,8.387920607,8.359351804,8.654429298,8.434243144,8.233830232,7.968675326,7.957007012,7.81337434,7.931251155,7.722637031,7.83504318,7.75198345,7.772152527,7.623278368,7.497227206,7.188227015,7.160154817,7.36309897,7.414690203
Small states,SST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.01645877,13.43395051,13.57121653,13.68282614,14.74874035,14.0855731,15.01946908,14.16314453,13.78915876,13.49733385,15.05830427,13.60959631,13.4263149,13.40641918,13.38724511,11.92823883,11.60446236,12.10502271,12.45552692,12.5370475,12.23636493,12.49844414,12.65750159,12.48157874,12.28043403,12.22883827,12.1687264
Sao Tome and Principe,STP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.660000086,9.425999641,4.459000111,15.39700031,11.87100029,5.758999825,5.472000122,17.68000031,17.64900017,14.42000008,15.72999954,17.62999916,16.36000061,16.12000084,16.46999931,16.64999962,11.88000011,16.60300064,15.47099972,14.29800034,14.29199982,13.59000015,13.51599979,13.47200012,13.55500031,13.59799957,13.61999989
Suriname,SUR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8409996,17.29999924,14.69999981,12.69999981,8.399999619,10.89999962,10.5,10.60000038,13.80000019,10.92500019,8.607999802,14.36900043,8.118000031,9.489999771,8.652999878,7.663000107,7.668000221,14.81599998,9.020000458,7.559999943,6.903999805,6.248000145,4.840000153,6.940000057,8.385000229,9.982000351,9.925000191
Slovak Republic,SVK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.32900047,12.30099964,12.19999981,13.65400028,13.10900021,11.3409996,11.89400005,12.18700027,15.94699955,19.06200027,19.38199997,18.72100067,17.12000084,18.59900093,16.25600052,13.37300014,11.14299965,9.508000374,12.02499962,14.37899971,13.61699963,13.9630003,14.22099972,13.18400002,11.48099995,9.991000175,9.947999954
Slovenia,SVN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.079999924,7.664999962,8.510000229,8.239999771,7.150000095,6.907999992,6.646999836,7.388999939,7.323999882,6.918000221,5.68200016,5.921999931,6.479000092,6.012000084,6.506000042,5.949999809,4.81799984,4.370999813,5.856999874,7.236000061,8.166000366,8.840000153,10.10200024,9.668000221,8.961999893,8.69299984,8.05300045
Sweden,SWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.243000031,5.722000122,9.329999924,9.579999924,8.897000313,9.546999931,10.35900021,8.940999985,7.606999874,5.46600008,4.730000019,4.965000153,5.554999828,6.69299984,7.486000061,7.065999985,6.160999775,6.235000134,8.350999832,8.609999657,7.803999901,7.975999832,8.052000046,7.953000069,7.43200016,7.092999935,7.316999912
Swaziland,SWZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.75600052,22.81900024,23.29100037,22.83300018,21.70000076,21.86000061,22.5,23.01199913,22.54899979,22.86700058,23.60099983,21.97400093,23.14699936,24.33399963,25.5170002,26.73800087,28.23999977,28.1609993,27.9489994,27.7670002,27.51600075,27.30800056,27.0189991,26.71100044,25.75300026,25.28100014,25.11199951
Sint Maarten (Dutch part),SXM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.800000191,7.276000023,7.400000095,7.40899992,7.199999809,11.94400024,15.19999981,10.45800018,7.599999905,9.562999725,11.60000038,11.69999981,10.30000019,9.774000168,9.215000153,8.199999809,8.399999619,10.89999962,8.100000381,8.399999619,14.89999962,14.58600044,14.47399998,14.4989996,14.5369997,14.31200027,13.79699993
Turks and Caicos Islands,TCA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.677999973,5.605999947,5.572999954,5.663000107,5.606999874,5.645999908,5.690999985,5.711999893,5.638999939,5.643000126,5.78000021,5.751999855,5.822999954,6.03399992,5.761000156,5.68900013,5.71999979,5.721000195,5.736999989,5.837999821,5.699999809,5.789999962,5.758999825,5.771999836,5.78399992,5.784999847,5.765999794
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.498918166,4.08189099,4.19752529,4.527527235,4.243594447,4.298268354,4.377861617,4.673122622,4.723614382,4.609454105,4.839132186,4.809575928,4.774329865,4.818458951,4.693476141,4.506808767,4.19085937,4.546387808,4.480325122,4.31908729,4.398539382,4.330366037,4.406070793,4.39338719,4.390577602,4.348596608,4.392681377
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2037797,8.049744309,8.260086003,9.221335693,9.208560618,9.356929785,10.15874791,10.90627105,11.29548679,10.74622502,10.49526744,10.27889812,10.09916749,9.92503327,9.310943178,8.682458492,7.695130385,7.465317642,9.112243562,8.713661717,8.194132975,7.729147873,7.783757624,7.819247429,7.782868907,7.650735159,7.700568298
Togo,TGO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.93900013,6.916999817,6.77699995,7.149000168,7.232999802,6.956999779,7.052999973,6.985000134,7.043000221,7.001999855,6.993000031,6.985000134,7.047999859,7.006000042,6.978000164,6.991000175,6.945000172,6.923999786,6.913000107,6.894999981,6.879000187,6.868000031,6.839000225,6.816999912,6.81099987,6.794000149,6.777999878
Thailand,THA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.700000048,1.389999986,1.5,1.350000024,1.139999986,1.070000052,0.870000005,3.400000095,2.960000038,2.390000105,2.599999905,1.75999999,1.539999962,1.50999999,1.350000024,1.220000029,1.179999948,1.179999948,1.49000001,1.039999962,0.660000026,0.579999983,0.769999981,0.839999974,0.666000009,0.625999987,0.556999981
Tajikistan,TJK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.01200008,10.85200024,10.68200016,10.68299961,10.73400021,11.57600021,11.90799999,11.75899982,12.01399994,11.80500031,11.67099953,11.84200001,11.69499969,11.73900032,11.68799973,11.67700005,11.48200035,11.20600033,11.5,11.5539999,11.23900032,10.91699982,10.86999989,10.73200035,10.78299999,10.81900024,10.84899998
Turkmenistan,TKM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.954999924,8.925000191,8.850000381,8.746999741,8.852999687,9.291000366,9.282999992,9.244000435,9.220999718,9.213000298,9.208000183,9.213999748,9.213999748,9.222000122,9.229000092,9.237000465,9.241999626,9.237999916,9.236000061,9.204000473,9.152000427,9.098999977,9.031999588,8.958000183,8.715999603,8.618000031,8.583000183
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.978828853,8.751224246,8.466451874,8.643006677,9.388222738,10.05466616,9.581253142,10.8103428,11.38873542,11.03339229,10.30952225,11.0389553,11.02785944,10.48933598,9.293145696,8.910874371,8.328768175,7.813640923,8.321678132,7.704548496,7.180794795,6.811635108,6.700186348,6.526078243,7.021310628,8.122626145,8.502172389
Timor-Leste,TLS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.802000046,5.151000023,4.550000191,4.717999935,4.927000046,5.162000179,5.21600008,5.420000076,5.629000187,5.804999828,9.899999619,9.222000122,8.576999664,7.926000118,7.254000187,6.488999844,6.699999809,5.717000008,4.776000023,3.049999952,3.072000027,3.098999977,3.128000021,3.135999918,3.634000063,4.019000053,4.27699995
Middle East & North Africa (IDA & IBRD countries),TMN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.99725488,13.48017744,13.91878965,13.99285484,15.39165585,15.04508844,14.27770753,14.06368301,13.05584437,13.82229183,13.76037581,14.01472963,14.33203259,12.88257688,12.70316862,11.73235513,11.2381396,10.87478085,11.07274859,11.50616496,12.51451557,12.79319297,12.33603736,12.4782134,12.61713741,12.46216023,12.31858471
Tonga,TON,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.468999863,5.333000183,5.214000225,5.133999825,5.106999874,5.114999771,5.138999939,5.147999763,5.188000202,5.229000092,5.204999924,5.197000027,5.199999809,5.18599987,5.159999847,5.130000114,5.098999977,5.050000191,5.007999897,4.987999916,4.986999989,5.008999825,5.045000076,5.076000214,4.954999924,4.864999771,4.81799984
