Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,-0.855835508,-0.839234297,-1.114787559,0.778360712,1.902904725,-0.170032594,-0.48792892,-2.208533683,-1.385800262,-2.553138126,-3.73158919,-0.63541297,2.666130681,3.122759027,2.358772207,1.631004853,1.652311475,1.706586973,2.679505642,0.61596195,3.059557075,4.006886575,5.742326966,5.840397957,6.849098882,4.971816952,2.517267092,3.514693664,1.472722335,1.997046495,3.468174255,3.046213952,1.444915557,1.750425668
Low income,LIC,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,-1.500654657,-0.893134514,0.117017598,0.886215792,0.463692564,0.908242067,-1.110128829,-2.308098982,-2.393597737,-6.38839122,-2.991873456,-1.222767842,0.986709634,3.115501345,0.68101291,0.379616155,0.401397992,-0.935593993,1.774055321,-0.707000457,0.181308199,2.746315783,3.192402372,2.245520502,3.438199524,2.221708132,2.60619532,3.827983085,2.988181892,1.041347933,2.875759809,3.217163718,1.801651973,1.349267168
Liechtenstein,LIE,GDP per capita growth (annual %),,,,,,,,,,,,-0.488078523,-0.281456177,-0.187252704,-0.180032749,-0.287614077,2.595720272,2.555487238,2.567985813,2.762052796,3.06170029,3.38392845,-2.670147571,-0.400486551,3.335937678,6.054672096,2.991135009,8.13853888,4.532153785,3.344328058,1.043493431,0.538621842,2.241930362,2.860522083,5.296499953,4.268515633,5.226213488,5.497435613,6.039346741,8.773687697,1.84334293,-1.868126367,-2.003829098,-2.803302017,2.220125856,4.058076467,7.892705203,2.661929391,1.170818302,-1.77928931,,,,,,,
Sri Lanka,LKA,GDP per capita growth (annual %),,,1.084135102,1.170138496,0.847278988,0.139771094,2.498958407,4.037939025,3.251351323,5.430958325,1.672439583,-0.098139154,-1.734623285,5.176472974,2.337080057,4.459164294,1.67023401,3.404446754,3.80731455,4.33018745,3.872224571,4.987599632,2.423740507,3.153530718,3.453494773,3.354541687,2.720429226,0.131770413,0.904068031,0.792845338,4.923429033,3.221922,3.101246782,5.669940683,4.515149575,4.554471986,3.024745045,5.749185641,4.118817122,3.698330384,5.301131843,-2.289173205,3.18517392,5.140845573,4.649891011,5.446566428,6.857470235,5.993189233,5.153470941,2.755940513,7.205262559,7.591876398,8.321653306,2.592050936,4.02081772,3.863285824,3.212962381
Lower middle income,LMC,GDP per capita growth (annual %),,1.372675751,1.346156646,2.617335387,3.628005843,-0.46287805,-1.203970358,-0.407697771,2.323855029,5.247605837,5.600848211,2.552581303,-0.072604343,2.575448049,2.998911917,1.811399668,3.528507506,4.339099262,1.70495536,-0.305203969,3.279588877,0.416213729,0.421816505,1.048709364,0.55363281,1.370417798,0.551065854,0.347288686,3.570958312,2.597121553,1.329482828,-1.029828406,0.041347038,-0.296406622,1.018261186,2.78427927,3.871238721,2.008414537,-1.281688458,2.614006499,2.554927757,2.520547143,1.962074433,4.559801965,6.66478947,5.034711014,5.866017666,6.200477739,3.342784801,3.288318235,5.668740456,3.770162362,3.528063648,3.975610228,4.101598201,3.901121877,3.626966298
Low & middle income,LMY,GDP per capita growth (annual %),,0.846474397,2.03540947,2.330214939,5.122664088,3.135140883,1.860941647,1.237377169,4.053845516,5.059533781,5.420797016,3.727436485,3.888200365,4.923147384,3.718661801,2.103484732,4.487346315,2.39987777,1.135489555,2.105546893,2.497673295,-0.345638854,0.336013504,-0.810080539,2.40083985,2.27727636,1.889422981,2.256493396,1.62233814,0.795982725,0.134467101,-0.695184209,-1.011288288,0.990785604,0.729460662,1.93932632,3.115865585,3.222815599,0.345001295,1.668916342,4.063518768,1.98066833,2.679050941,3.998828391,6.625114601,5.682399387,6.655027969,7.34907158,4.306009035,1.014007991,6.10821511,4.69982318,3.587832168,3.727446469,3.256075576,2.506470879,2.543416428
Lesotho,LSO,GDP per capita growth (annual %),,0.116499951,13.27820545,8.586904866,6.221015164,0.202941419,-2.345833857,8.708004071,-2.374768429,-0.511881046,0.096538093,2.980148079,-2.232051605,23.77210486,8.548876924,-15.52639351,8.311031264,18.68272121,15.21914454,0.209185745,-5.228275696,-1.821210296,1.904750763,-0.406727545,3.209886284,0.520674254,2.753660008,-0.960634274,6.864442708,4.066025949,4.199788509,4.965445741,4.864612066,1.486215416,4.02853064,1.584317026,4.065964449,2.37584261,0.381889549,-0.568030707,2.865417942,2.614020643,-0.142236563,3.699300976,0.870358863,2.626789287,3.375377933,3.930204885,5.718424727,1.175965116,5.422051716,5.410422817,4.595676293,0.829052808,0.922663043,4.212212029,1.143020463
Late-demographic dividend,LTE,GDP per capita growth (annual %),,-0.610041585,1.890920815,1.347306983,4.316298263,3.851664355,4.017166167,0.349134976,4.413108523,7.358181728,7.432754688,5.963007109,5.939038836,7.458899381,4.419213269,2.957298346,5.426755717,4.826071322,3.900397862,5.922345524,6.805258398,-1.496730536,0.184804942,-0.908779328,5.685161501,5.73768242,4.383137847,4.280803155,2.882045983,2.805259369,-1.018785094,-0.838378434,-1.759871109,2.125458378,2.291921538,3.866275128,3.360011286,3.966716219,1.152571696,3.204243363,5.922585427,4.016787445,4.823387911,5.666726742,7.073352157,6.497056132,8.062616635,8.948661786,5.829847988,1.977003486,6.993113972,6.000355296,4.675630606,4.524600687,3.952862745,3.174116996,3.07356104
Lithuania,LTU,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.952506398,9.095204007,8.248533939,-0.430709617,4.564578544,7.405827885,7.621237453,11.44010186,7.753374949,9.496003072,9.13481652,12.41447913,3.689037016,-13.86303536,3.793652566,8.471690704,5.236918559,4.559640683,4.38873131,2.740579952,3.460341795
Luxembourg,LUX,GDP per capita growth (annual %),,2.887846741,0.124677246,2.369929233,6.664577026,-1.857841595,0.380680194,-0.112343962,3.918643274,9.43521286,3.992163948,1.692796481,5.312925154,7.122767298,2.862299006,-7.586475293,2.028099749,1.393540341,3.888388029,2.10614352,0.482546296,-0.84366745,1.048294302,2.961753967,6.077850169,2.593246312,9.491573879,3.279467275,7.679106235,8.735311912,4.00981125,7.198408218,0.476077401,2.811218833,2.416629953,0.017300206,0.017735616,4.392913487,4.733762793,7.025685347,6.7946998,1.318613123,2.737471625,0.401760622,2.149919484,1.605863285,3.514143359,6.693995465,-3.02853191,-6.113373324,2.968122577,0.285277468,-2.717088654,1.614355671,3.166437111,1.578542613,1.791553522
Latvia,LVA,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.518486688,10.0657707,7.53093354,3.457635487,6.427826343,7.845164408,8.35464659,9.483654539,9.524299174,11.89968037,12.92044062,10.85044327,-2.590561769,-12.90610743,-1.766235303,8.336201222,5.303341923,3.731630256,3.086168985,3.55640783,2.83979417
"Macao SAR, China",MAC,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,5.900481372,4.075741883,-3.384620982,2.329064122,9.624031411,3.577212279,1.230144394,4.516422808,0.779320932,10.58115047,2.945785475,2.152533045,1.226798132,-2.412545213,-2.265740999,-6.497344889,-4.403288415,3.430399157,0.516113737,6.322045115,8.923336311,23.7157852,5.572754239,10.84259662,12.0616086,1.277757556,-0.793645147,22.54467045,18.91119132,6.695014277,8.629786071,-3.372511951,-23.12517056,-3.931562815
St. Martin (French part),MAF,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,GDP per capita growth (annual %),,,,,,,,7.361153146,7.328991776,5.924036429,2.429762691,3.367830437,0.330163231,1.435559562,3.37626059,5.203096447,8.282835882,3.55860881,-0.231887838,2.243182675,1.120939985,-4.129136377,6.322974616,-1.026592355,3.958611647,3.651788256,6.951545165,-2.347097973,9.693051489,0.897423978,1.4952336,5.266280717,-3.835744024,-2.440824158,8.790117272,-6.847202447,10.77655682,-2.871054677,5.883466216,-0.157003059,0.68130758,6.030229274,1.888807858,4.701236227,3.560604559,2.082168087,6.327523823,2.334515052,4.676596363,2.964299665,2.471154038,3.804739156,1.53897028,3.012707323,1.068919005,3.039815123,-0.271887779
Monaco,MCO,GDP per capita growth (annual %),,,,,,,,,,,,4.181102935,3.208095468,4.862081994,2.808738452,-2.395342785,3.078000643,2.405720661,2.845754803,2.326077059,0.354744773,-0.634331855,0.726666218,-0.501514725,0.00026188,0.569392939,1.725627066,2.024356181,4.373196586,3.890030701,2.200649774,0.384296844,0.555377088,-1.818045705,1.244765494,1.23875274,0.20955943,1.308145169,2.610177784,2.400722201,2.996863499,1.309849621,0.193614196,0.154410331,1.298568844,0.45109386,3.17172042,12.28824799,7.723481996,,,,,,,,
Moldova,MDA,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.688416413,2.023699091,-6.504427486,-3.216404597,2.315573435,6.337533539,8.049932026,6.900602916,7.666090083,7.761873817,5.09166889,3.238976578,8.005387613,-5.881261331,7.207008539,6.861770531,-0.686972241,9.429297912,4.863915898,-0.335853401,4.161780106
Madagascar,MDG,GDP per capita growth (annual %),,-0.377664742,-0.192510491,-3.345818021,1.396429054,-2.937902876,-0.511413113,2.836612666,4.071064625,1.008170729,2.484837876,1.137374003,-3.955475528,-5.290808821,-0.814196608,-1.558825786,-5.780017827,-0.512000476,-5.406291868,6.748846969,-2.049374961,-12.26340119,-4.604470691,-1.965959748,-1.171404071,-1.684982544,-0.883591854,-1.63111557,0.527249709,1.157843716,0.196034408,-9.0096462,-1.762873393,-0.916882955,-3.062475483,-1.373836243,-0.990550184,0.476229779,0.697348566,1.4148759,1.54230951,2.796227787,-15.29998908,6.518985024,2.15979964,1.558223501,1.999111367,3.216004305,4.112602671,-6.686150503,-2.498148653,-1.309243342,0.249146997,-0.481736333,0.562544433,0.314360202,1.435529791
Maldives,MDV,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.618742641,11.91290793,10.2583915,-10.70068135,15.56779102,5.12112135,8.625532453,-4.797772293,5.12271859,5.825802088,0.366692802,2.568500163,3.882666544,0.794803153,2.014653151
Middle East & North Africa,MEA,GDP per capita growth (annual %),,,,,,,,,,7.870731538,16.73392455,8.746312577,13.35333914,8.401031794,7.054595946,-4.442278809,12.28848386,1.341194347,-6.813999552,1.867223405,-1.147788743,-1.94031154,-6.36481516,-5.506817025,-3.968348179,-3.893962815,-1.916205847,-3.151471689,0.005762476,-0.260813069,9.209854365,1.406471842,2.832207371,0.166111596,0.468938335,0.25150786,2.781107572,1.477956736,2.452575547,0.0204772,3.761394637,-0.399512643,-0.251130019,3.480278622,6.091811594,3.207268669,4.003464177,3.093555521,2.419097911,-1.424576157,2.960413639,1.711000078,0.859564939,0.774350067,1.191766119,0.717048009,1.452504945
Mexico,MEX,GDP per capita growth (annual %),,1.74820886,1.431855574,4.780948672,8.47986613,3.838806578,2.895583149,2.688473044,6.146429541,0.281691629,3.214305725,0.500279394,4.79645273,4.467077034,2.540938335,2.645051681,1.497259466,0.623544428,6.16270635,6.99223549,6.632881243,6.273123627,-2.831994643,-6.254512818,1.444396773,0.497901591,-5.672422365,-0.129323482,-0.704463626,2.189005739,3.025007972,2.171072263,1.579147466,2.025986502,2.744271033,-7.458645192,4.05809253,5.209943749,3.070504312,1.15299257,3.82747979,-1.904876036,-1.104470439,0.189124733,2.97477887,1.629979303,3.400121739,1.594765286,-0.228246778,-6.22128479,3.485228713,2.497289231,2.521721953,-0.0524775,0.877639557,1.268507793,0.979629629
Marshall Islands,MHL,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,0.311502144,10.33709047,-0.875430786,-10.59068887,18.74658309,4.30717522,3.116712176,-5.448931747,-0.545275583,-2.342300937,5.181463861,4.587124449,4.774452305,7.279897929,-10.97652076,-6.972334795,-3.280173919,-2.685770887,5.728282158,5.314902802,2.665038661,0.250859654,0.02518934,2.787712669,1.878495438,3.437495004,-1.788485794,-1.901069643,6.224646427,1.450560919,3.46152161,2.107045086,-1.146301256,0.452164879,2.778143721
Middle income,MIC,GDP per capita growth (annual %),,1.028786328,1.930647088,2.364677644,5.303001975,3.21216568,1.858551118,1.289796769,4.138722779,5.11610409,5.509276246,3.78310419,3.995618372,5.057991782,3.780121422,2.228056922,4.630483615,2.496862373,1.232753372,2.163619234,2.571556721,-0.338477303,0.385172597,-0.776892443,2.488745808,2.34600592,1.938924215,2.323038655,1.673898036,0.876888041,0.224330092,-0.605689252,-0.860714552,1.126544075,0.838911024,2.036607977,3.205697167,3.350217467,0.428978885,1.760091073,4.226918926,2.090738708,2.844320164,4.172721387,6.788077811,5.83129897,6.831388274,7.520324941,4.451982783,1.088417296,6.249605899,4.845813986,3.745320784,3.868380574,3.390214264,2.657478109,2.705241382
"Macedonia, FYR",MKD,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.033034216,-6.347052779,-7.253291607,-1.642905574,-1.191961115,0.870223328,0.924765815,2.738648245,3.70316821,4.013498584,-3.447936625,1.192557539,1.998305921,4.49017097,4.559451166,4.990618257,6.354252685,5.373758867,-0.441205157,3.276601754,2.258707106,-0.535520512,2.840822273,3.542048486,3.751081731,2.312527055
Mali,MLI,GDP per capita growth (annual %),,,,,,,,,2.369437383,-1.146879023,4.573493876,0.948721067,4.07185094,-3.167770285,-3.263126008,9.663170636,11.65136589,4.51668254,-3.178436884,8.407514347,-6.127923085,-0.514228866,-9.301071994,-0.285894012,-2.230085914,18.16374233,1.101273067,-1.532826684,5.906745839,2.56257253,-4.295170962,9.325932117,-5.57317958,0.484403409,1.029229917,-1.717102272,4.314878559,2.162366238,4.807557219,2.896901525,-2.830625892,12.05011235,0.044096885,5.790524044,-1.609907015,3.148153035,1.273156684,0.099161466,1.345141527,1.322384779,2.13752128,0.145208782,-3.721145407,-0.621567621,3.982606553,2.898828067,2.264579459
Malta,MLT,GDP per capita growth (annual %),,,,,,,,,,,,2.437070257,5.925811178,4.232295007,10.11073417,18.68525676,16.42315246,11.74708387,10.01006096,9.376492786,5.933049982,2.554855453,0.113836738,-2.003414924,0.921302662,0.798852023,2.163795699,3.396064603,7.527756972,7.13131154,5.256597735,3.431026401,3.616450528,3.442436246,4.667594452,5.603712102,3.098243734,4.463409646,4.44456735,4.100967967,6.083458858,-0.144491274,2.217929032,1.871518277,-0.228933647,3.12420097,1.45839227,3.624422341,2.676265866,-3.19485642,3.035346348,0.967477249,1.802080254,3.543684856,7.294459555,6.305101502,3.821914949
Myanmar,MMR,GDP per capita growth (annual %),,-1.646325218,1.900399008,10.94832828,-7.93450966,8.215773088,-7.049394603,-8.151524481,9.367716513,0.80247152,2.461284451,1.650284701,0.01129606,-3.298987781,2.873212403,1.71995473,3.618854775,3.515484214,4.085136343,2.808941766,5.493730119,3.95873885,3.248619821,2.1100071,2.714471138,0.769216612,-2.973353039,-5.782654615,-12.90391483,2.003826026,1.269632226,-2.01074075,8.290402333,4.787548238,6.213641987,5.648064137,5.092489837,4.27481419,4.480696504,9.53332716,12.37386906,10.07235237,10.80824333,12.6854174,12.50442933,12.61109864,12.23379145,11.25097185,9.568621748,9.837575216,8.858004101,4.761975769,6.420137223,7.45301583,7.001293806,6.312304909,5.530248941
Middle East & North Africa (excluding high income),MNA,GDP per capita growth (annual %),,,,,,,3.491042911,6.070604035,8.824191168,8.952482843,6.275802948,5.150947344,10.7177253,3.108840555,3.564469148,-0.24385214,12.8282635,-2.161806064,-7.338120658,-5.724611846,-9.60898328,-4.309695809,9.976019475,2.575479205,-3.924127302,0.218333825,-5.514638634,-1.609927826,-3.638663568,-0.576319847,9.004611458,-4.300268632,2.311344832,-0.491889022,-0.569373297,0.517301136,4.243404879,1.599360153,4.677455226,2.901785616,2.322912822,1.016710043,1.676320451,0.795879354,6.262661378,3.134592588,3.898785388,4.496106194,1.986729438,1.200677947,3.61876166,-2.364450103,-1.303793611,-0.211054397,1.222026609,-0.398944746,
Montenegro,MNE,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.220747424,-9.151670209,3.279116513,0.694029073,1.492450997,2.091683903,4.215153388,4.038976049,8.431378989,10.50517681,6.733004017,-5.8590941,2.276149867,3.120078054,-2.805588867,3.447999921,1.685004253,3.344852953,2.397626589
Mongolia,MNG,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,5.645233718,3.193492592,3.222990493,2.919118384,6.362782252,0.556698059,2.272636229,1.682307651,-5.096573129,-10.08389952,-10.2912687,-4.011572188,1.359763364,5.564359878,1.417413276,3.045859197,2.467141233,2.178020915,0.248527719,2.002224403,3.709375038,5.894107983,9.404944417,5.996480428,7.216645273,8.81622615,7.389554248,-2.754515798,4.62573163,15.21527566,10.21608758,9.513267299,5.863634213,0.535468349,-0.70941376
Northern Mariana Islands,MNP,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.405529894,-0.523357452,-10.03703407,-3.787795657,-3.303222516,-7.84620672,-14.92850831,3.712207988,-6.597370205,0.664901975,1.670855793,2.059881895,2.774118391,
Mozambique,MOZ,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,2.535828096,-8.971949683,-17.35477232,-7.926252081,-0.016077914,-2.674624073,14.81913255,8.352344146,6.03468523,-0.433592451,2.242601234,-8.459116934,4.562963766,2.112259078,-1.279483832,23.02705744,7.834812013,9.017155004,5.07548193,-1.038624639,9.561226669,5.662619897,3.384224216,4.647304059,5.549083093,6.667839414,4.322998983,3.796372665,3.289389593,3.616157913,4.035382842,4.118748884,4.070366728,4.371986535,3.555958235,0.899622816
Mauritania,MRT,GDP per capita growth (annual %),,12.25285025,-2.148702253,-4.794565372,24.01668973,12.78888517,-2.664007163,0.57473814,7.013651769,-1.673805288,8.757670891,-1.088202102,-3.584489145,-7.319127316,8.954811998,-7.840075979,5.460362686,-4.658396696,-3.319598138,1.82413477,0.441263729,0.511568985,-5.115422032,0.797128349,-5.944006602,0.135834854,2.808589705,-0.878571668,-1.031498269,1.965813434,-4.389426787,-0.899736727,-0.801500359,3.06550537,-5.701845681,6.720593973,2.721393064,-6.931316805,-0.351825994,4.452106884,-3.390858597,-0.965499686,-2.225390263,2.971808322,2.768877406,5.91003492,15.54981759,-0.038013366,-1.734397492,-3.829016935,1.776528807,1.658734396,2.685863691,2.973527881,2.520430661,-1.471092864,-0.81446253
Mauritius,MUS,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,4.82783144,2.482728187,1.730491667,-11.56492513,4.324779863,4.215300288,-0.535170122,3.60922239,6.083876294,8.906236903,8.079466409,6.058719164,3.668090835,6.425944037,3.314166367,5.120444435,3.843627981,2.688328564,3.394776451,4.513432529,4.372417166,4.961221088,1.31459778,7.960482438,1.766383058,1.406856776,2.909439009,5.084706543,0.6437088,8.033208064,5.246496953,5.006539073,3.041100454,4.129198864,3.911001248,3.209499452,3.132851975,3.556902932,3.331728087,3.628758588
Malawi,MWI,GDP per capita growth (annual %),,5.270726858,-1.577151879,-3.623947357,0.296260995,10.94994386,10.54042785,4.666697382,-4.361061405,3.195680946,-2.12415418,13.14689766,3.369714597,-0.510849044,4.16860875,3.048096728,1.881372485,1.695878158,6.356204085,1.266064656,-2.47277026,-7.752160103,0.023514207,0.964246381,1.776396818,0.000480487,-5.635048501,-4.56717128,-2.996931126,-3.756001993,1.852317614,6.434087872,-8.176472568,9.397930188,-10.61691369,15.40814094,5.186215159,1.072375735,0.761511498,-0.126253795,-1.386655835,-7.572347967,-0.990687452,2.93825265,2.598279007,0.388597017,1.662901625,6.339889587,4.394494538,5.064058853,3.685599645,1.76415977,-1.087023305,2.154881414,2.655168323,-0.152737774,-0.434610169
Malaysia,MYS,GDP per capita growth (annual %),,4.257577091,3.062262446,3.974551763,2.172462036,4.603490499,4.915687286,1.208658853,5.339528933,2.388672566,3.487432959,3.283572077,6.852074335,9.127285885,5.768354614,-1.611264126,8.821251733,5.046645256,3.949598688,6.610280407,4.812862761,4.401806353,3.475232142,3.75518815,5.115989806,-3.704128034,-1.659863074,2.327062928,6.693488569,5.896781151,5.973834724,6.641904255,6.117447822,7.176498069,6.524063724,7.103112071,7.241431098,4.625387082,-9.655750203,3.594658686,6.373645625,-1.659455572,3.21379969,3.689363511,4.724444438,3.340042061,3.629439302,7.445580967,1.470417936,-4.27124067,5.051932463,3.371267814,3.538749221,2.802994791,4.183948668,3.277095857,2.687730479
North America,NAC,GDP per capita growth (annual %),,0.666677202,4.543377497,2.940181367,4.379378714,5.045688915,5.219161787,1.366626891,3.745248838,2.268248085,1.99498423,2.05623982,4.10766371,4.695177879,-1.083462694,-1.051885351,4.333560441,3.424102462,4.285354297,2.118314538,-0.976850482,1.662843825,-3.004695706,3.455521126,6.183284964,3.363006027,2.413609635,2.563528942,3.245962544,2.48024322,0.5589593,-1.607363329,1.884349384,1.414226607,2.839103698,1.536385872,2.394963769,3.232365433,3.216767792,3.566926128,3.067393808,0.056878033,0.964635906,1.81669825,2.754627447,2.376384416,1.695168124,0.840696471,-1.120151242,-3.667213498,1.701590929,0.969794133,1.371025562,0.998192926,1.595358838,1.675073666,0.846914624
Namibia,NAM,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,-1.136498922,-2.482028976,-4.067901631,-2.935023811,-2.787807025,0.791950208,-0.801009496,-3.578550644,-2.424992777,-1.902528331,4.398479029,3.79172051,-4.498242327,-1.229162478,0.846049879,0.099495096,1.109187797,0.349437272,0.728025129,1.246341647,-0.618884392,3.263892232,2.960078577,11.00153223,1.370470782,5.847195541,5.377568818,1.360338808,-1.143204631,4.276295715,3.077802309,2.819635627,3.25596139,4.012987665,2.926345627,-1.010006723
New Caledonia,NCL,GDP per capita growth (annual %),,,,,,,-6.933650074,2.1240829,10.81745254,10.70935752,21.64219761,-0.134065368,-1.132908802,-13.27247652,10.55033055,5.293817407,1.154848984,0.401297452,8.602188937,-14.22383175,-1.502315211,-8.695057214,0.256409941,-3.97713279,-0.180284299,2.605536261,-2.824598285,3.625516716,32.00916654,8.839829799,1.17457102,2.23030023,-1.960593024,-2.029547803,-0.109355394,3.571062118,-1.455762347,0.055313021,-5.020937806,-0.99760766,0.177142857,,,,,,,,,,,,,,,,
Niger,NER,GDP per capita growth (annual %),,1.621650793,7.148108238,6.296643573,-2.733194888,3.879463241,-3.197676918,-2.694920424,-2.426422462,-8.115352928,0.206143705,2.777475516,-7.756833576,-19.31393152,5.783229321,-5.495866146,-2.154549243,4.702872901,10.23177949,4.087348015,-5.014154982,-2.249099869,-1.266126204,-7.45693555,-19.18246813,4.67614124,3.358808621,-2.756961736,3.832836057,-2.037861784,-4.288699197,-0.718685422,-9.539261334,-1.912061472,0.488998293,-0.919007487,-0.189330241,-0.88072721,6.484170938,-4.122472611,-4.927825279,3.292147992,-0.663362776,1.548961993,-3.485066746,0.729000343,1.954810297,-0.624465143,5.556449575,-4.38801774,4.333724515,-1.520086066,7.607649899,1.299396511,3.014248976,-0.293486735,1.058505208
Nigeria,NGA,GDP per capita growth (annual %),,-1.820381742,1.964149416,6.311061744,2.739200821,2.66464164,-6.288511173,-17.5537326,-3.396926317,21.44917808,22.18322746,11.61800348,0.954897953,2.854252728,8.343289864,-7.77003855,5.945160933,2.885822615,-8.589790053,3.622444215,1.269316549,-15.45478225,-3.5952268,-7.427551177,-4.468616955,5.582074893,-11.09884004,-13.06454178,4.750047926,3.721842472,9.894914253,-3.115804512,-2.0667969,-0.433200828,-1.574813785,-2.758613023,2.413316559,0.275908623,0.188874659,-2.002377148,2.714290675,1.821727504,1.20083398,7.589886622,30.35658183,0.804664717,5.422785011,4.053714709,3.492157398,4.12618684,4.999833324,2.119093602,1.524085569,2.614625618,3.519623839,-0.022234865,-4.086254022
Nicaragua,NIC,GDP per capita growth (annual %),,4.131910343,8.370234734,6.717271712,7.862965467,5.806034733,0.257864038,3.811935785,-1.661248606,3.070082183,-1.687384978,0.189724467,-0.870946295,3.190271701,10.72506746,-3.184194161,2.02091116,5.101507957,-10.58431753,-28.62661496,1.632468582,2.439460928,-3.497115486,1.872879286,-4.049588076,-6.405087727,-3.306865084,-2.906188293,-14.33632577,-3.80197053,-2.245688631,-2.363580435,-1.804191355,-2.535688762,1.185585482,3.810698293,4.34100644,2.101735162,1.944273109,5.305242135,2.504155075,1.468050073,-0.628946877,1.168136152,3.94712151,2.93266429,2.454825102,3.708311577,2.09712763,-4.522715723,3.115518798,5.03350515,5.240603256,3.715792878,3.59629964,3.680003984,3.546306542
Netherlands,NLD,GDP per capita growth (annual %),,-1.014997573,5.332336874,2.236631337,6.836068175,7.161982015,1.408870388,4.093774101,5.316671613,5.204136994,4.39338663,3.083858388,2.49224331,4.575449145,2.631265366,-0.885418174,3.639544449,1.912636146,2.066332934,1.312405357,0.543128082,-1.461952918,-1.692590271,1.683618733,2.65340383,2.102934851,2.218131488,1.286515027,2.775043448,3.795569445,3.468277538,1.635054696,0.940015023,0.554249674,2.342168099,2.607973404,3.089967499,3.764345655,3.882852154,4.354902624,3.496351713,1.356291618,-0.533288286,-0.188116954,1.67678994,1.921933547,3.352505331,3.473151677,1.30392362,-4.261221542,0.883876122,1.190542088,-1.422504187,-0.48416549,1.055409463,1.500840431,1.670754105
Norway,NOR,GDP per capita growth (annual %),,5.432493155,1.991245519,3.003259317,4.219393699,4.470367905,2.961201558,5.370915608,1.403879661,3.656641879,1.263021297,4.933968572,4.528099043,3.804298914,3.280336319,4.374411275,5.330376586,3.721449013,3.473526935,4.017657911,4.229268851,1.249287408,-0.132131951,3.629127878,5.753584245,5.237688761,3.671879739,1.278233194,-0.79046246,0.622051165,1.582239898,2.594640512,2.978314195,2.234964981,4.458979877,3.614661843,4.496974733,4.715355143,2.015176108,1.317148037,2.53760563,1.570033305,0.892137,0.329646553,3.346523465,1.928146093,1.573721897,1.87020749,-0.859052419,-2.855407949,-0.643504726,-0.332517731,1.40809662,-0.215158446,0.775900289,0.604925371,0.22186609
Nepal,NPL,GDP per capita growth (annual %),,0.325589895,0.31608884,0.272256749,5.769040995,-2.8826777,5.150696087,-3.371383011,-1.222398861,2.445389543,0.554417503,-3.179252005,1.008648021,-2.546756033,4.087550414,-0.71650659,2.135249991,0.75968186,2.095383445,0.082883843,-4.518343992,5.877677193,1.397372469,-5.207542802,7.179696547,3.753947511,2.259366795,-0.513788802,5.330339042,1.935220614,2.090834361,3.628684928,1.322773268,1.052387796,5.384704502,0.909089889,2.890262469,2.766405484,0.913803271,2.397933361,4.25448975,2.97429025,-1.528540067,2.344111688,3.198460315,2.143983617,2.167897034,2.329789752,5.058607583,3.496219024,3.722470868,2.271277472,3.558003997,2.880963551,4.724406092,1.531407356,-0.572193952
Nauru,NRU,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.79390399,8.865575342,13.58480707,11.32915718,7.708964768,27.49245035,24.63741377,-2.317796345,5.543719825
